Date,Person,Licor Unit,Accession,Genus,Species,Photo,Cond,Ci,Ci_Pa,Ci/Ca,Tleaf,Tair,VpdL,RH_S,PARi,PARo
5/23/2018,AS,Thelpytris,97985E,Encephalartos,villosus,8.911322054,0.093311595,238.5506209,24.28830869,0.596451318,30.80158043,29.07981873,0.826691756,89.93939209,1300,195.2361603
5/21/2018,CC,Martin,97987A,Encephalartos,villosus,7.367254245,0.096318654,265.5864146,27.05137201,0.663399622,29.87449837,28.27109146,1.637517937,67.24158478,1300,0.009341293
5/23/2018,CK,Botrychium,97987B,Encephalartos,villosus,8.380779871,0.12860439,285.7715396,29.08869182,0.715185656,31.20219803,29.29029274,0.985491297,87.48926544,1300,3.42695117
5/23/2018,AS,Thelpytris,97987C,Encephalartos,villosus,5.302918648,0.051053389,221.7280028,22.5781434,0.553177416,31.0182972,28.01404381,2.048362131,64.97522736,1300,3.274451256
5/23/2018,AS,Thelpytris,979986B,Encephalartos,villosus,5.929209442,0.050688556,205.3391208,20.90513047,0.512311859,30.75434113,29.09482384,1.103641764,82.71559143,1300,1.235681772
5/23/2018,CK,Botrychium,20060179A,Encephalartos,whitelockii,13.20606672,0.153537315,250.3012381,25.46961567,0.626128327,30.32246017,29.55786324,1.037590681,79.51021576,1300,92.29270172
5/23/2018,CK,Botrychium,20060180A,Encephalartos,whitelockii,11.1970867,0.121074358,242.0793632,24.63400021,0.604884502,29.91897964,28.89519691,0.912430928,83.25892639,1300,9.690116882
5/23/2018,CK,Botrychium,20060181A,Encephalartos,whitelockii,12.17289497,0.175411681,278.6458933,28.36041923,0.696196501,30.40037537,29.04478455,0.851784998,86.99034119,1300,10.2953701
5/23/2018,CK,Botrychium,20060182A,Encephalartos,whitelockii,13.60006765,0.138120317,232.7701859,23.68876353,0.58051678,30.22398186,28.9646244,0.795705643,87.69958496,1300,4.408477306
5/24/2018,AS,Thelypteris,78368A,Encephalartos,whitelockii,11.62428649,0.133200623,245.8940137,25.02482859,0.614262458,30.21900406,29.05076561,1.020413313,81.64725647,1300,35.88543272
5/28/2018,CC,Martin,99967A,Lepidozamia,hopei,6.933153805,0.07984332,249.7835154,25.29988836,0.625004867,28.66464996,28.27724838,1.437713913,64.99560547,1300,0.123671591
5/28/2018,CC,Martin,99970A,Lepidozamia,hopei,6.916837138,0.107008176,285.5082499,28.92614487,0.713988844,28.82940292,28.38247108,1.36776327,67.37678528,1300,0.08788304
5/28/2018,CC,Martin,99971A,Lepidozamia,hopei,7.004036892,0.08926678,263.3937774,26.6813785,0.658887602,28.61121559,28.33617783,1.38191016,65.90022278,1300,0.138149574
5/28/2018,CC,Martin,99976A,Lepidozamia,hopei,6.042992257,0.07007533,251.3608936,25.47036337,0.628894517,28.78144836,28.39056396,1.40446842,66.1161499,1300,0.097958982
5/28/2018,CC,Martin,99977A,Lepidozamia,hopei,4.051379437,0.049015354,257.8957403,26.13522617,0.644999965,28.84749031,28.38332939,1.446156524,65.46118927,1300,0.105844699
5/22/2018,ZZ,Thelypteris,58752E,Lepidozamia,peroskyanna,5.976683487,0.087195868,280.1575239,28.52172322,0.700307949,29.62373352,28.68780708,1.331531559,71.84622192,1300,45.97503281
5/22/2018,ZZ,Thelypteris,58752F,Lepidozamia,peroskyanna,5.006637516,0.080586863,289.5276674,29.47957448,0.72396007,30.41732788,28.698843,1.533264822,71.61512756,1300,16.24901772
5/22/2018,ZZ,Thelypteris,59614A,Lepidozamia,peroskyanna,8.228398161,0.169745423,312.7323407,31.84374535,0.781670667,28.4944725,28.66799355,1.012809197,73.32559204,1300,19.08855057
5/22/2018,AS,Polystichum,59883C,Lepidozamia,peroskyanna,8.17180348,0.530517253,368.3982584,37.50484103,0.92482918,26.37532234,28.87085533,0.22273423,80.84526825,1300,42.26821899
5/22/2018,AS,Polystichum,651328A,Lepidozamia,peroskyanna,7.250143866,0.287565687,354.3976323,36.07676616,0.886104546,26.47564697,28.87554359,0.283692469,79.80945587,1300,1.849993587
5/22/2018,AS,Polystichum,651328B,Lepidozamia,peroskyanna,6.986667083,0.323134977,360.4213544,36.69105172,0.901104123,26.37511063,28.88536072,0.261468561,79.8067627,1300,3.161150932
5/25/2018,AS,Botrychium,60385A,Macrozamia,communis,7.233104469,0.072206366,231.7913355,23.53648501,0.578353155,29.62462044,28.41596985,1.013508518,81.17453766,1300,45.92695618
5/21/2018,CK,Martin,60553B,Macrozamia,communis,8.977290695,0.078925425,209.4811306,21.31601078,0.52352796,30.0218811,28.9475975,0.873153623,84.61341095,1300,0.135818765
5/21/2018,CK,Martin,651326D,Macrozamia,communis,10.87803111,0.118161824,243.7035289,24.79704789,0.6090821,29.64044762,28.80387688,0.739879365,86.34463501,1300,0.237555355
5/21/2018,CK,Martin,80218A,Macrozamia,communis,8.157246656,0.080816114,228.3252048,23.2200546,0.570522731,29.81231642,28.76784849,0.877854566,84.07566452,1300,11.58234035
5/28/2018,CK,Botrychium,20030081A,Macrozamia,douglasii,12.12008777,0.191829558,266.7751338,27.03439066,0.705142788,29.738451,28.99147224,0.880722641,82.49536133,1300,22.00377464
5/28/2015,CK,Botrychium,20030082A,Macrozamia,douglasii,10.05949003,0.196299538,289.7049338,29.35927602,0.759705744,29.78878975,29.39392281,0.878366498,80.95223236,1300,23.69191742
5/28/2018,MO,Polystichum,20030082B,Macrozamia,douglasii,10.5793114,0.207372999,309.3733222,31.35053179,0.773331766,27.02098465,28.67416763,0.689558463,73.32997131,1300,338.6609497
5/28/2018,CK,Botrychium,20030083A,Macrozamia,douglasii,11.0805715,0.150993819,252.7981728,25.61537199,0.664888737,29.50024605,28.69873047,0.903700445,81.87787628,1300,63.86294174
5/28/2018,MO,Polystichum,20030083D,Macrozamia,douglasii,8.346833137,0.14154431,296.9073489,30.08601409,0.742123256,27.80561256,29.26944733,0.848184079,71.08764648,1300,147.9688568
5/21/2018,CK,Martin,95926A,Macrozamia,macdonellii,8.695222857,0.096778766,247.4066514,25.16151429,0.61834887,29.20265198,28.57932281,0.904271618,80.63646698,1300,0.13720122
5/21/2018,CK,Martin,95926C,Macrozamia,macdonellii,7.279561658,0.074511727,232.5317823,23.64699788,0.581265016,29.35640764,28.67103815,0.982804749,79.14667511,1300,0.092013379
5/21/2018,CK,Martin,96270C,Macrozamia,macdonellii,7.342869759,0.078162621,241.6586345,24.58201256,0.603660423,29.42977333,28.60367203,0.922275257,81.43092346,1300,0.077626035
5/22/2018,CK,Martin,96275C,Macrozamia,macdonellii,5.454100967,0.049766843,216.6023895,22.01987242,0.541712373,29.21689987,28.61198235,1.050111432,76.86026764,1300,0.053641584
5/21/2018,CK,Martin,9627D,Macrozamia,macdonellii,7.626053049,0.073338676,224.4594537,22.82459227,0.5613384,29.57630539,28.88917542,1.05456069,77.65904236,1300,0.099584676
5/28/2018,MO,Polystichum,20030063E,Macrozamia,miquelii,9.488598903,0.192644849,312.582128,31.67899387,0.781296166,27.05522346,28.67687798,0.714690899,72.86441803,1300,60.94536972
5/28/2018,MO,Polystichum,20030063L,Macrozamia,miquelii,10.3401817,0.156003727,283.7643882,28.75700031,0.709200708,28.16624069,29.64026833,0.959215482,68.83333588,1300,317.219696
5/28/2018,MO,Polystichum,20030068D,Macrozamia,miquelii,8.013482375,0.147593473,303.5275775,30.76289467,0.759043405,28.39971161,29.810009,0.9849087,68.79782104,1300,260.0216064
5/23/2018,CK,Botrychium,20011250E,Macrozamia,moorei,9.52535988,0.121274311,127.8274648,13.01429247,0.319819814,29.3047924,28.84989103,0.714162904,84.87031555,1300,51.04800643
5/22/2018,MO,Polystichum,20030060D,Macrozamia,moorei,10.49271064,0.301755237,303.2930642,30.87408407,0.758203001,27.6839695,28.89890607,0.783392629,73.85945511,1300,109.8393654
5/22/2018,MO,Polystichum,20030060E,Macrozamia,moorei,8.431059071,0.291075212,310.4239538,31.59909233,0.777672332,27.71923733,28.84395059,0.845842205,72.71360397,1300,224.8440117
5/21/2018,CC,Martin,20030060G,Macrozamia,moorei,7.902549877,0.160093334,278.7465921,28.38214316,0.697327335,29.25411987,28.63702901,1.153796419,74.49832535,1300,42.92095737
5/21/2018,CC,Martin,20030060H,Macrozamia,moorei,6.383802176,0.16850952,303.7462228,30.92831586,0.759418145,29.09989643,28.61307176,1.076174368,75.63920212,1300,42.93381213
5/21/2018,CC,Martin,20030060K,Macrozamia,moorei,9.212366105,0.165017182,265.6505346,27.04812468,0.6647469,29.04814148,28.57074102,1.136507226,73.95350647,1300,42.91222642
5/23/2018,MO,Polystichum,20030072F,Macrozamia,platyrachis,8.936357335,0.185066244,311.2346649,31.69004883,0.779298787,27.6996212,29.24159622,1.150855259,63.21290588,1300,98.56064606
5/21/2018,CC,Martin,20030073A,Macrozamia,platyrachis,7.722694656,0.118948486,282.6648168,28.79633587,0.70717978,29.89159584,27.96047401,1.712702914,66.59326172,1300,0.046200834
5/23/2018,AS,Thelpytris,20030074A,Macrozamia,platyrachis,7.478119575,0.115632278,282.4407072,28.76351278,0.708027626,29.96990204,27.81276703,1.793984394,65.5129776,1300,43.68138123
5/23/2018,CK,Botrychium,20030076C,Macrozamia,platyrachis,10.18376953,0.136204043,269.3940091,27.42506319,0.675070102,30.59948349,29.09298325,0.94405068,85.70185089,1300,7.926497936
5/21/2018,CC,Martin,20030077B,Macrozamia,platyrachis,10.07264529,0.183090375,299.0806881,30.46758098,0.747809836,29.39155388,27.91229439,1.417280415,71.42193604,1300,0.000884809
5/28/2018,AS,Thelypteris,20050395F,Microcycas,calocoma,9.765468739,0.120353948,259.3796569,26.2992493,0.648353476,31.37935257,31.13755608,1.140696536,76.29811859,1300,188.5979919
5/28/2018,AS,Thelypteris,20090395C,Microcycas,calocoma,7.598129838,0.081522553,240.6415772,24.39932866,0.601747411,31.38743973,30.62700653,1.235327726,76.45905304,1300,268.3561707
5/28/2018,AS,Thelypteris,20090395E,Microcycas,calocoma,10.08324544,0.121635985,256.527749,26.00860851,0.641041822,31.5186882,31.03593826,1.145249234,77.45115662,1300,248.2359619
5/28/2018,AS,Thelypteris,20090395J,Microcycas,calocoma,11.00328526,0.126694806,249.2138047,25.26667331,0.622984463,31.78697968,31.30408859,1.234874396,75.87779999,1300,172.7830505
5/22/2018,ZZ,Thelypteris,651325F,Stangeria,eriopus,9.75805182,0.109496627,244.3293883,24.88251333,0.611274773,30.7003746,29.27522469,1.547996542,70.64831543,1300,55.12096405
5/22/2018,ZZ,Thelypteris,651325H,Stangeria,eriopus,9.178378585,0.114022735,259.0021512,26.37586322,0.647552361,30.22760582,29.16857147,1.451906465,70.53535461,1300,25.13763809
5/22/2018,ZZ,Thelypteris,651325X,Stangeria,eriopus,7.828319973,0.087135679,244.5178068,24.89805851,0.611837727,29.92061234,29.51174164,1.457239924,67.20285034,1300,44.22034073
5/22/2018,ZZ,Thelypteris,6513325A,Stangeria,eriopus,8.757020566,0.117524004,267.818358,27.26939794,0.669504163,30.83761406,29.60569,1.619068176,68.44596863,1300,41.40009308
5/22/2018,ZZ,Thelypteris,80727D,Stangeria,eriopus,10.20260513,0.122403976,254.1151241,25.87666375,0.634942804,30.41945457,29.38999939,1.475349948,70.22922516,1300,26.23981667
5/22/2018,ZZ,Thelypteris,80727E,Stangeria,eriopus,6.494403595,0.064835096,228.1495139,23.23363861,0.570552126,30.60198975,29.28713226,1.632838866,67.91664124,1300,29.65142632
5/28/2018,CC,Martin,200102040A,Zamia,cremnophila,6.485839663,0.091805421,278.388807,28.22792243,0.695723818,28.75500679,28.58112717,1.012928725,75.20906067,1300,0.056908712
5/28/2018,CC,Martin,20010244A,Zamia,cremnophila,5.663075443,0.087983595,288.7185331,29.27223573,0.721032678,28.67292213,28.49291801,1.068945776,73.67585754,1300,0.087276131
5/28/2018,CC,Martin,20010245A,Zamia,cremnophila,3.940991972,0.047300606,259.3716848,26.30589729,0.648442471,28.68030167,28.71216583,1.00727832,74.34749603,1300,0.108773984
5/28/2018,CC,Martin,2010242A,Zamia,cremnophila,3.727555888,0.049078698,271.1208066,27.49771708,0.677636061,28.69058228,28.65570068,1.035036071,73.94922638,1300,0.090059392
5/28/2018,CK,Botrychium,20080733B,Zamia,decumbens,8.40543004,0.093710538,227.3091389,23.03864933,0.590828735,30.87250042,30.0240829,1.112161929,78.92004013,1300,59.55268717
5/28/2018,CK,Botrychium,20080733G,Zamia,decumbens,8.845526499,0.105154113,235.7670367,23.89487767,0.613613941,30.67025471,29.99228263,1.056705308,79.15964127,1300,69.33581018
5/28/2018,CK,Botrychium,20080733H,Zamia,decumbens,9.187899583,0.117062302,242.3115111,24.55858946,0.632130716,30.62069702,29.87522578,1.03778368,79.85151672,1300,84.18996668
5/28/2018,CK,Botrychium,20080733J,Zamia,decumbens,6.429101414,0.068762733,216.8786656,21.98240146,0.559220957,30.98378754,30.05159831,1.177254679,77.94779968,1300,58.4133153
5/25/2018,MO,Polystichum,20030257D,Zamia,erosa,10.02845797,0.304761119,311.1016374,31.59776788,0.778209058,27.38598347,28.82102505,0.816642504,71.6779995,1300,49.11967226
5/25/2018,MO,Polystichum,20030278A,Zamia,erosa,7.570023033,0.131324635,299.0447905,30.37338609,0.747976001,27.07281494,28.7543602,0.86427197,68.85877228,1300,57.759552
6/1/2014,CK,Thelypteris,20030278C,Zamia,erosa,6.092988262,0.07731933,,,,,,,,1300,
5/25/2018,CC,Martin,20030278D,Zamia,erosa,6.113123968,0.077059012,242.1011935,24.59618571,0.605454489,28.88319397,28.62541024,1.346315431,67.46646309,1300,23.79982854
5/25/2018,CC,Martin,20030279C,Zamia,erosa,6.031994054,0.063019332,235.9683711,23.97693717,0.59003815,29.52385712,28.57006645,1.529432829,66.68209839,1300,0.063894078
5/25/2018,MO,Polystichum,20030280A,Zamia,erosa,6.650836079,0.089046494,272.5340749,27.67930021,0.680845871,27.166996,28.84417725,0.925874389,67.45548248,1300,176.1046295
5/25/2018,CC,Martin,20030280D,Zamia,erosa,10.26606355,0.130723271,261.6108477,26.58041619,0.654329243,29.81637001,28.78243065,1.417857907,70.44802856,1300,0.109348908
6/1/2014,CK,Thelypteris,20030281A,Zamia,erosa,9.043508182,0.085561671,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030281C,Zamia,erosa,6.585629459,0.069148496,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030284B,Zamia,erosa,6.023892286,0.091885738,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030289A,Zamia,erosa,6.565737688,0.059246558,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080520D,Zamia,erosa,7.093576955,0.075378773,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080520E,Zamia,erosa,5.044152097,0.052293097,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080520G,Zamia,erosa,7.14427049,0.078855416,,,,,,,,1300,
6/1/2014,CK,Thelypteris,X,Zamia,erosa,9.002236165,0.108499075,,,,,,,,1300,
6/1/2014,CK,Thelypteris,X,Zamia,erosa,9.420825388,0.129911152,,,,,,,,1300,
5/22/2018,CK,Martin,20070832A,Zamia,fairchildiana,3.885886966,0.038274958,230.1390766,23.42994789,0.574967807,28.93136406,27.90504265,1.135381922,76.06606293,1300,0.065337755
5/22/2018,CK,Martin,20070833B,Zamia,fairchildiana,4.056830636,0.048228921,257.0411527,26.16923362,0.642962154,29.2344532,28.3655777,1.16142151,75.20339203,1300,0.023350449
5/24/2018,CC,Botrychium,20010214A,Zamia,furfuracea,14.1042002,0.197618846,272.5333031,27.71713304,0.681658246,29.12592888,28.73497963,1.157538127,73.06221008,1300,15.32993793
5/24/2018,CC,Botrychium,20010214D,Zamia,furfuracea,13.5400829,0.19396571,275.3418523,28.00557833,0.688609907,29.23809433,28.73727989,1.153834405,73.81105042,1300,30.74488831
5/24/2018,CC,Botrychium,20010214E,Zamia,furfuracea,16.6080865,0.258392405,283.0137879,28.78472537,0.707259707,29.31981087,28.7893734,1.143773427,74.3271637,1300,15.77956581
5/24/2018,CC,Botrychium,20010214M,Zamia,furfuracea,16.26543631,0.284786003,295.5575655,30.05223021,0.73667846,29.24497795,28.71701241,1.144955906,74.16323853,1300,19.60622597
5/24/2018,MO,Polystichum,20011310A,Zamia,furfuracea,15.39032953,0.395319243,326.3481109,33.19861759,0.81529783,26.56322098,28.80789757,0.728321286,69.39520264,1300,23.50652313
5/24/2018,MO,Polystichum,20011317A,Zamia,furfuracea,15.51236104,0.444572785,332.0407394,33.77494629,0.829736332,26.60684586,28.73690224,0.828415658,67.38097382,1300,67.13695526
5/25/2018,CC,Martin,20040866A,Zamia,hamannii,4.775627184,0.051861477,241.3807636,24.52027976,0.603140197,29.7016964,28.66137123,1.763677401,61.47494125,1300,0.110469796
5/25/2018,CC,Martin,20040867F,Zamia,hamannii,7.040637761,0.068928215,224.5608549,22.81740074,0.561944952,29.68259048,28.7033577,1.623714292,64.7480545,1300,0.07127168
5/25/2018,CC,Martin,20040867H,Zamia,hamannii,6.618357686,0.060716553,213.7937564,21.72136051,0.534944926,29.60050774,28.64689636,1.659417598,63.55323792,1300,0.055390906
5/25/2018,CC,Martin,20040870B,Zamia,hamannii,5.69285816,0.057399733,229.8721543,23.35194315,0.574698143,29.53925514,28.61784363,1.698439878,62.29547882,1300,0.100765035
5/25/2018,MO,Polystichum,20040874C,Zamia,hamannii,5.815044909,0.104017103,302.7047655,30.74088925,0.759166454,27.33022118,29.69819832,0.664350418,71.28516388,1300,34.15760422
5/25/2018,CC,Martin,20040874E,Zamia,hamannii,5.030754065,0.046233454,214.8613653,21.82890132,0.537454633,29.43486023,28.67687607,1.681047734,61.89202499,1300,0.093653917
5/24/2018,AS,Thelypteris,20020052B,Zamia,inermis,7.135469729,0.099160379,273.973325,27.88834909,0.684661374,29.86480713,28.81147194,1.393155775,71.24802399,1300,64.389328
5/25/2018,AS,Botrychium,20020052C,Zamia,inermis,5.821672008,0.046764572,191.5891673,19.44053989,0.479086045,29.20176697,28.68581009,1.313908661,69.76192474,1300,27.67661667
5/25/2018,CK,Thelypteris,20020052D,Zamia,inermis,5.68359279,0.055204777,225.8130927,22.92369334,0.565612458,28.95270538,28.7719841,1.17119148,71.54393768,1300,12.12971878
5/25/2018,MO,Polystichum,20020622A,Zamia,inermis,6.353593955,0.104729801,296.0063171,30.05686111,0.740861946,25.96881866,28.55174255,0.605776867,70.49054718,1300,13.39747143
5/25/2018,MO,Polystichum,20060648A,Zamia,inermis,4.448950103,0.078514658,303.0100106,30.76164461,0.757964809,26.8274231,29.39838409,0.693377712,69.2435379,1300,56.11568451
5/22/2018,CK,Martin,99796B,Zamia,loddigesii,7.756865857,0.093961116,247.1170296,25.1693043,0.617839307,29.91176573,28.76634248,0.975341887,82.26328214,1300,2.152432499
5/22/2018,CK,Martin,99796C,Zamia,loddigesii,9.644447663,0.125333154,262.6573493,26.75299044,0.656373124,29.65413825,28.73248132,0.894935737,82.87587293,1300,2.182977349
5/22/2018,CK,Martin,99796D,Zamia,loddigesii,9.319018477,0.111023273,249.1735042,25.37951156,0.622632555,29.67163245,28.76021798,0.902584625,82.65486463,1300,2.171301864
5/22/2018,CK,Martin,99796E,Zamia,loddigesii,8.62159236,0.108891796,257.8464775,26.26294413,0.644688346,29.67836825,28.72454294,0.921282058,82.39467939,1300,2.178622652
5/22/2018,CK,Martin,99796F,Zamia,loddigesii,11.46961377,0.162291491,271.0213792,27.60557386,0.677091813,29.77620093,28.77704271,0.855903374,84.38370069,1300,2.169724789
5/24/2018,CC,Botrychium,99796H,Zamia,loddigesii,10.44409025,0.164851292,280.0506569,28.50775822,0.699594101,29.59300486,28.78331025,1.022793713,79.04876264,1300,14.84310831
5/28/2018,CC,Martin,20080669D,Zamia,meermanii,9.65766133,0.117456938,256.2925891,25.98836733,0.640352437,28.89324808,28.71724343,0.970900451,76.50072289,1300,0.118189002
5/28/2018,CC,Martin,20080669G,Zamia,meermanii,10.53959439,0.131282141,257.5439151,26.11547729,0.643833491,29.4004283,28.78767991,1.037196551,77.51430702,1300,0.15106818
5/28/2018,CC,Martin,20080669H,Zamia,meermanii,7.620233107,0.0881044,249.8775685,25.3369488,0.62452977,28.90759611,28.71416402,1.029958204,75.10367393,1300,0.111447967
5/28/2018,CC,Martin,20080672D,Zamia,meermanii,9.101485884,0.095728893,233.5047362,23.67752571,0.583709247,29.18990564,28.67787957,1.070999429,75.88646889,1300,0.11355885
5/24/2018,CC,Botrychium,200022A,Zamia,nana,5.645731484,0.083648705,280.9480657,28.57423079,0.704478946,29.10044098,28.82052231,1.389110353,66.73285675,1300,15.41637421
5/24/2018,CC,Botrychium,200022G,Zamia,nana,6.417682272,0.100149025,286.7145669,29.16128553,0.716172705,29.84770393,28.80636024,1.476451613,69.07015228,1300,14.55375004
5/24/2018,AS,Thelypteris,200023J,Zamia,nana,4.654511873,0.072273849,285.4897164,29.04617183,0.713454307,30.31467247,28.68319511,1.685139684,67.18592072,1300,9.512829781
5/24/2018,CC,Botrychium,20020234A,Zamia,nana,7.782078163,0.171720638,317.1778509,32.26116317,0.792547362,29.02685356,28.80858231,1.166972517,71.93204498,1300,22.02241325
5/25/2018,CC,Martin,20020249F,Zamia,nesophylla,4.242413403,0.038477572,212.0613505,21.53706835,0.530784014,29.47343445,28.57458878,1.813530802,59.11883926,1300,0.05919626
5/25/2018,MO,Polystichum,20040877A,Zamia,nesophylla,6.557382426,0.14906577,323.2421287,32.8215794,0.807181514,27.23981094,29.69916916,0.626890366,71.71523285,1300,52.92145538
5/25/2018,CC,Martin,20040878B,Zamia,nesophylla,6.73233953,0.067936217,229.1790279,23.27730464,0.573246062,29.49474716,28.57406044,1.72646289,61.4689827,1300,0.093233086
5/25/2018,CC,Martin,20040879A,Zamia,nesophylla,6.287736261,0.085586691,270.9784288,27.53530087,0.677288521,29.66741371,28.70368195,1.568155907,66.06073761,1300,0.075029932
5/25/2018,CC,Martin,20040879D,Zamia,nesophylla,7.108061687,0.151157911,312.4038314,31.73206308,0.781696199,29.29808807,28.5935936,1.489881395,66.23495483,1300,0.092984244
5/25/2018,MO,Polystichum,20040910C,Zamia,nesophylla,5.525633186,0.13632157,329.3811276,33.44774231,0.823469154,26.6763649,29.82575989,0.524219939,70.82675171,1300,13.9455843
5/28/2018,CC,Martin,2003087H,Zamia,onan-reyesii,3.963823052,0.071878918,303.7530647,30.79621832,0.75885089,28.69166374,28.5328331,1.114278791,72.46029663,1300,0.049348593
5/28/2018,CC,Martin,20030887L,Zamia,onan-reyesii,4.436730105,0.072601161,293.6802047,29.77546725,0.734286001,28.72819138,28.5405426,1.126335607,72.33258057,1300,0.120698921
5/28/2018,CC,Martin,20030887N,Zamia,onan-reyesii,3.058708879,0.03641653,257.3783987,26.09640275,0.643586673,29.15585709,28.47680283,1.24499789,72.10224915,1300,0.125165462
5/22/2018,MO,Botrychium,931059B,Zamia,paucijuga,11.37064836,0.158157912,252.8477465,25.73814784,0.666541351,30.87516594,30.98645973,1.166217726,73.49656677,1300,56.60372543
5/22/2018,CK,Martin,93425Q,Zamia,paucijuga,14.32570935,0.200256691,275.4901628,28.0610204,0.687065195,29.43395424,28.71190834,0.751691076,85.25924683,1300,0.044556294
5/25/2018,CC,Martin,20030293K,Zamia,portoricensis,11.49780372,0.13712365,253.6038159,25.76776677,0.633827233,29.30230141,28.6293602,1.285721514,71.30891418,1300,0.110273086
5/25/2018,MO,Polystichum,20030297D,Zamia,portoricensis,10.58257731,0.203015842,306.4603048,31.12466895,0.767239175,27.12747955,28.889431,0.785013845,70.5943985,1300,80.16513824
5/25/2018,CC,Martin,20030298G,Zamia,portoricensis,10.104801,0.154211208,283.4622217,28.80272412,0.708799345,29.10298729,28.53565216,1.219538214,72.19150543,1300,0.110591978
5/25/2018,CC,Martin,20030298K,Zamia,portoricensis,13.18856254,0.179769368,269.6326011,27.39728854,0.674187153,29.27117157,28.58976936,1.212248242,73.1572113,1300,0.096213922
5/25/2018,MO,Polystichum,20030298Q,Zamia,portoricensis,13.19837443,0.466687812,346.3572286,35.17652286,0.864801776,26.19369507,28.8747921,0.508672632,72.74363708,1300,43.04063797
6/1/2014,CK,Thelypteris,20030355G,Zamia,portoricensis,13.7,0.148924,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030355GG,Zamia,portoricensis,11.2,0.087652,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030355L,Zamia,portoricensis,12.5,0.096926,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030355Q,Zamia,portoricensis,14,0.115694,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030355S,Zamia,portoricensis,11.5,0.076675,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20030355U,Zamia,portoricensis,12.9,0.120557,,,,,,,,1300,
5/25/2018,CC,Martin,200304704A,Zamia,portoricensis,11.87950744,0.137511805,291.9032344,29.65379425,0.729770937,28.19952698,28.70380096,1.002238889,71.9991333,1300,24.70457104
6/1/2014,CK,Thelypteris,20080215A,Zamia,portoricensis,11.2,0.073144,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080215B,Zamia,portoricensis,10.4,0.078559,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080216C,Zamia,portoricensis,13.1,0.103145,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080217A,Zamia,portoricensis,10.9,0.084275,,,,,,,,1300,
6/1/2014,CK,Thelypteris,20080217B,Zamia,portoricensis,10.1,0.07383,,,,,,,,1300,
5/23/2018,MO,Polystichum,20080682A,Zamia,prasina,8.467718055,0.115944821,261.5218429,26.62606835,0.654488172,29.49915981,29.89093983,1.336094503,66.2846024,1300,50.48589968
5/21/2018,CC,Martin,20090242A,Zamia,prasina,9.4850127,0.115020822,246.4043371,25.0959135,0.616701078,30.49079704,29.13992226,1.532315381,70.35066915,1300,12.79715251
5/21/2018,CC,Martin,20090242B,Zamia,prasina,7.250509873,0.082610851,234.2858057,23.86168705,0.586221683,30.43676758,29.11616433,1.654166775,67.03061604,1300,12.79544804
5/21/2018,CC,Martin,20090242D,Zamia,prasina,7.493571171,0.083887242,230.6877009,23.49514411,0.577765492,30.29623413,29.02444947,1.705372475,65.18204999,1300,12.79835083
5/21/2018,CC,Martin,20090242E,Zamia,prasina,7.793924195,0.086275436,229.2199751,23.34532281,0.573992516,30.36497307,29.02359307,1.742800214,64.66925359,1300,12.83849019
5/22/2018,ZZ,Thelypteris,931055B,Zamia,prasina,9.290575535,0.106704045,239.2049825,24.35596155,0.598044781,30.48210144,29.64707005,1.61455958,66.25150609,1300,22.58685564
5/23/2018,MO,Polystichum,93316F,Zamia,prasina,9.080258074,0.160326093,279.0538833,28.4091886,0.698332962,29.326231,29.80164254,1.237686742,67.99630284,1300,35.51218104
5/22/2018,MO,Botrychium,93933B,Zamia,prasina,8.319871868,0.083349835,201.9792857,20.56471081,0.513676207,30.77876949,30.29082119,1.470683147,68.7868073,1300,44.69365954
5/25/2018,CC,Martin,20090428B,Zamia,pumila,11.99158669,0.200384395,292.0879438,29.67547056,0.730158304,29.19382858,28.60454941,1.147023257,74.28988647,1300,0.075070366
5/25/2018,MO,Polystichum,20090428H,Zamia,pumila,12.97937923,0.296451238,319.8774606,32.49003411,0.799855487,26.45594215,28.76153374,0.64606943,71.10115051,1300,44.87086868
5/25/2018,MO,Polystichum,20090428J,Zamia,pumila,10.6677338,0.198204012,304.0263855,30.86974928,0.760528935,26.87682533,28.85338402,0.788236278,69.3396759,1300,15.84988117
5/25/2018,CC,Martin,20090432E,Zamia,pumila,10.89607198,0.138034657,261.3824892,26.55483324,0.654086246,29.2659359,28.56330872,1.247318725,72.34281158,1300,0.103437342
5/25/2018,MO,Polystichum,20090434F,Zamia,pumila,13.86312507,0.342861162,324.8316882,32.98990298,0.812090992,26.79328728,28.76710892,0.651412823,72.69661713,1300,81.22685242
